# Ratio Measurement - KEITHLEY INSTRUMENTS INC.,MODEL 2100,1194515,01.12-01-01
# Main Channel: 100V, Reference: Auto
# Start: 2025-12-02 15:01:15
# Stop: 2025-12-03 08:00:00
# File: c:\WinPython\notebooks\HiPES\Francois\Driftmessung_2025-12-02_15-01-15.csv

Datum_Zeit,Ratiomesswert,Gleitender_Mittelwert,Gesamtmittelwert
2025-12-02 18:26:33,10.0311688000,10.0311568533,10.0311935142
2025-12-02 18:26:34,10.0311488000,10.0311556267,10.0311935102
2025-12-02 18:26:36,10.0311488000,10.0311555733,10.0311935061
2025-12-02 18:26:37,10.0311840000,10.0311589333,10.0311935052
2025-12-02 18:26:39,10.0311896000,10.0311617600,10.0311935049
2025-12-02 18:26:40,10.0311248000,10.0311592000,10.0311934986
2025-12-02 18:26:42,10.0311584000,10.0311591467,10.0311934955
2025-12-02 18:26:43,10.0311920000,10.0311606933,10.0311934953
2025-12-02 18:26:44,10.0311680000,10.0311616000,10.0311934930
2025-12-02 18:26:46,10.0311712000,10.0311612800,10.0311934910
2025-12-02 18:26:48,10.0311640000,10.0311612800,10.0311934883
2025-12-02 18:26:49,10.0311272000,10.0311581867,10.0311934823
2025-12-02 18:26:51,10.0311768000,10.0311609600,10.0311934807
2025-12-02 18:26:52,10.0311472000,10.0311602133,10.0311934765
2025-12-02 18:26:54,10.0312040000,10.0311649067,10.0311934775
2025-12-02 18:26:55,10.0311432000,10.0311632000,10.0311934729
2025-12-02 18:26:56,10.0311696000,10.0311645867,10.0311934708
2025-12-02 18:26:58,10.0311920000,10.0311674667,10.0311934706
2025-12-02 18:26:59,10.0311832000,10.0311674133,10.0311934697
2025-12-02 18:27:01,10.0311896000,10.0311674133,10.0311934693
2025-12-02 18:27:03,10.0311624000,10.0311699200,10.0311934665
2025-12-02 18:27:04,10.0311784000,10.0311712533,10.0311934652
2025-12-02 18:27:06,10.0312032000,10.0311720000,10.0311934660
2025-12-02 18:27:07,10.0311720000,10.0311722667,10.0311934641
2025-12-02 18:27:09,10.0311288000,10.0311694400,10.0311934582
2025-12-02 18:27:10,10.0311496000,10.0311684800,10.0311934542
2025-12-02 18:27:12,10.0311728000,10.0311715200,10.0311934524
2025-12-02 18:27:13,10.0311776000,10.0311715733,10.0311934509
2025-12-02 18:27:15,10.0311400000,10.0311710933,10.0311934461
2025-12-02 18:27:16,10.0311352000,10.0311665067,10.0311934408
2025-12-02 18:27:17,10.0311224000,10.0311651200,10.0311934343
2025-12-02 18:27:19,10.0311744000,10.0311654400,10.0311934326
2025-12-02 18:27:21,10.0311472000,10.0311624533,10.0311934284
2025-12-02 18:27:22,10.0311496000,10.0311602133,10.0311934244
2025-12-02 18:27:24,10.0311592000,10.0311581867,10.0311934213
2025-12-02 18:27:25,10.0311840000,10.0311596267,10.0311934205
2025-12-02 18:27:27,10.0311664000,10.0311588267,10.0311934180
2025-12-02 18:27:28,10.0311680000,10.0311564800,10.0311934157
2025-12-02 18:27:29,10.0311592000,10.0311556267,10.0311934126
2025-12-02 18:27:31,10.0311600000,10.0311577067,10.0311934096
2025-12-02 18:27:33,10.0311432000,10.0311572800,10.0311934050
2025-12-02 18:27:34,10.0311576000,10.0311562667,10.0311934018
2025-12-02 18:27:36,10.0311616000,10.0311552000,10.0311933989
2025-12-02 18:27:37,10.0311280000,10.0311544000,10.0311933930
2025-12-02 18:27:39,10.0311344000,10.0311543467,10.0311933876
2025-12-02 18:27:40,10.0311512000,10.0311562667,10.0311933838
2025-12-02 18:27:42,10.0310704000,10.0311493333,10.0311933727
2025-12-02 18:27:43,10.0311576000,10.0311500267,10.0311933694
2025-12-02 18:27:50,10.0311392000,10.0311493333,10.0311933645
2025-12-02 18:27:51,10.0311520000,10.0311488533,10.0311933608
2025-12-02 18:27:53,10.0311424000,10.0311460800,10.0311933562
2025-12-02 18:27:54,10.0311520000,10.0311451200,10.0311933524
2025-12-02 18:27:56,10.0311544000,10.0311442133,10.0311933489
2025-12-02 18:27:57,10.0311416000,10.0311430400,10.0311933442
2025-12-02 18:27:59,10.0311544000,10.0311426667,10.0311933407
2025-12-02 18:28:00,10.0311448000,10.0311427733,10.0311933363
2025-12-02 18:28:01,10.0311728000,10.0311437867,10.0311933344
2025-12-02 18:28:03,10.0311424000,10.0311425067,10.0311933298
2025-12-02 18:28:05,10.0310992000,10.0311405867,10.0311933213
2025-12-02 18:28:06,10.0311728000,10.0311431467,10.0311933194
2025-12-02 18:28:08,10.0311800000,10.0311450667,10.0311933182
2025-12-02 18:28:09,10.0311712000,10.0311517867,10.0311933162
2025-12-02 18:28:11,10.0311784000,10.0311531733,10.0311933149
2025-12-02 18:28:12,10.0311736000,10.0311554667,10.0311933131
2025-12-02 18:28:13,10.0311768000,10.0311571200,10.0311933116
2025-12-02 18:28:15,10.0311800000,10.0311596267,10.0311933104
2025-12-02 18:28:17,10.0311760000,10.0311612267,10.0311933088
2025-12-02 18:28:18,10.0311720000,10.0311624000,10.0311933069
2025-12-02 18:28:20,10.0311576000,10.0311634667,10.0311933037
2025-12-02 18:28:21,10.0311984000,10.0311664000,10.0311933041
2025-12-02 18:28:23,10.0311592000,10.0311673600,10.0311933010
2025-12-02 18:28:24,10.0311432000,10.0311653867,10.0311932965
2025-12-02 18:28:26,10.0311800000,10.0311678933,10.0311932953
2025-12-02 18:28:27,10.0311536000,10.0311715200,10.0311932917
2025-12-02 18:28:29,10.0311440000,10.0311696000,10.0311932873
2025-12-02 18:28:30,10.0311632000,10.0311684800,10.0311932846
2025-12-02 18:28:32,10.0311536000,10.0311673067,10.0311932810
2025-12-02 18:28:33,10.0311672000,10.0311665600,10.0311932786
2025-12-02 18:28:34,10.0312040000,10.0311685867,10.0311932796
2025-12-02 18:28:36,10.0311800000,10.0311688000,10.0311932784
2025-12-02 18:28:38,10.0311896000,10.0311694400,10.0311932780
2025-12-02 18:28:39,10.0311824000,10.0311698667,10.0311932771
2025-12-02 18:28:41,10.0311744000,10.0311700267,10.0311932754
2025-12-02 18:28:42,10.0311944000,10.0311724800,10.0311932755
2025-12-02 18:28:44,10.0311912000,10.0311720000,10.0311932753
2025-12-02 18:28:45,10.0312008000,10.0311747733,10.0311932760
2025-12-02 18:28:46,10.0311824000,10.0311773867,10.0311932750
2025-12-02 18:28:48,10.0311896000,10.0311780267,10.0311932746
2025-12-02 18:28:50,10.0311664000,10.0311788800,10.0311932722
2025-12-02 18:28:51,10.0311872000,10.0311817600,10.0311932717
2025-12-02 18:28:53,10.0311544000,10.0311811733,10.0311932682
2025-12-02 18:28:54,10.0311688000,10.0311821867,10.0311932660
2025-12-02 18:28:56,10.0311552000,10.0311813867,10.0311932625
2025-12-02 18:28:57,10.0311816000,10.0311798933,10.0311932615
2025-12-02 18:28:59,10.0311496000,10.0311778667,10.0311932575
2025-12-02 18:29:00,10.0311944000,10.0311781867,10.0311932576
2025-12-02 18:29:02,10.0311648000,10.0311770133,10.0311932551
2025-12-02 18:29:03,10.0311616000,10.0311761600,10.0311932522
2025-12-02 18:29:05,10.0311888000,10.0311757867,10.0311932518
2025-12-02 18:29:06,10.0312040000,10.0311766400,10.0311932528
2025-12-02 18:29:07,10.0311544000,10.0311735467,10.0311932493
2025-12-02 18:29:09,10.0311976000,10.0311745600,10.0311932497
2025-12-02 18:29:11,10.0311784000,10.0311738133,10.0311932483
2025-12-02 18:29:12,10.0311872000,10.0311752000,10.0311932478
2025-12-02 18:29:14,10.0312040000,10.0311763200,10.0311932487
2025-12-02 18:29:15,10.0311696000,10.0311773333,10.0311932466
2025-12-02 18:29:17,10.0311800000,10.0311780800,10.0311932454
2025-12-02 18:29:18,10.0312096000,10.0311817067,10.0311932469
2025-12-02 18:29:19,10.0311848000,10.0311819200,10.0311932461
2025-12-02 18:29:21,10.0311424000,10.0311814400,10.0311932416
2025-12-02 18:29:22,10.0311880000,10.0311810133,10.0311932411
2025-12-02 18:29:24,10.0311992000,10.0311833067,10.0311932416
2025-12-02 18:29:26,10.0311352000,10.0311815467,10.0311932364
2025-12-02 18:29:27,10.0311784000,10.0311808533,10.0311932351
2025-12-02 18:29:29,10.0311600000,10.0311779200,10.0311932321
2025-12-02 18:29:30,10.0311784000,10.0311795200,10.0311932307
2025-12-02 18:29:32,10.0311696000,10.0311776533,10.0311932286
2025-12-02 18:29:33,10.0311344000,10.0311747200,10.0311932233
2025-12-02 18:29:35,10.0311520000,10.0311723733,10.0311932196
2025-12-02 18:29:36,10.0311872000,10.0311712533,10.0311932190
2025-12-02 18:29:38,10.0311584000,10.0311705067,10.0311932159
2025-12-02 18:29:39,10.0311968000,10.0311716267,10.0311932162
2025-12-02 18:29:40,10.0311392000,10.0311669333,10.0311932114
2025-12-02 18:29:42,10.0311544000,10.0311649067,10.0311932079
2025-12-02 18:29:44,10.0311488000,10.0311653333,10.0311932039
2025-12-02 18:29:45,10.0311352000,10.0311618133,10.0311931987
2025-12-02 18:29:47,10.0311472000,10.0311583467,10.0311931945
2025-12-02 18:29:48,10.0311512000,10.0311594133,10.0311931908
2025-12-02 18:29:50,10.0311576000,10.0311580267,10.0311931876
2025-12-02 18:29:51,10.0311792000,10.0311593067,10.0311931863
2025-12-02 18:29:53,10.0311744000,10.0311590400,10.0311931846
2025-12-02 18:29:54,10.0311672000,10.0311588800,10.0311931823
2025-12-02 18:29:55,10.0311712000,10.0311613333,10.0311931803
2025-12-02 18:29:57,10.0312120000,10.0311653333,10.0311931820
2025-12-02 18:29:59,10.0311992000,10.0311661333,10.0311931825
2025-12-02 18:30:00,10.0312024000,10.0311690667,10.0311931834
2025-12-02 18:30:02,10.0311496000,10.0311659200,10.0311931794
2025-12-02 18:30:03,10.0311728000,10.0311681600,10.0311931776
2025-12-02 18:30:05,10.0311872000,10.0311703467,10.0311931771
2025-12-02 18:30:06,10.0311760000,10.0311721600,10.0311931755
2025-12-02 18:30:08,10.0311632000,10.0311740267,10.0311931728
2025-12-02 18:30:09,10.0311672000,10.0311753600,10.0311931705
2025-12-02 18:30:11,10.0311400000,10.0311746133,10.0311931657
2025-12-02 18:30:12,10.0311760000,10.0311758400,10.0311931642
2025-12-02 18:30:13,10.0311728000,10.0311754133,10.0311931623
2025-12-02 18:30:15,10.0311664000,10.0311748800,10.0311931599
2025-12-02 18:30:17,10.0311736000,10.0311753067,10.0311931582
2025-12-02 18:30:18,10.0311768000,10.0311756800,10.0311931567
2025-12-02 18:30:20,10.0311648000,10.0311725333,10.0311931542
2025-12-02 18:30:21,10.0312032000,10.0311728000,10.0311931551
2025-12-02 18:30:23,10.0311720000,10.0311707733,10.0311931532
2025-12-02 18:30:24,10.0311792000,10.0311727467,10.0311931519
2025-12-02 18:30:25,10.0311624000,10.0311720533,10.0311931492
2025-12-02 18:30:27,10.0311232000,10.0311677867,10.0311931429
2025-12-02 18:30:29,10.0311576000,10.0311665600,10.0311931397
2025-12-02 18:30:30,10.0311688000,10.0311669333,10.0311931375
2025-12-02 18:30:32,10.0311464000,10.0311655467,10.0311931333
2025-12-02 18:30:33,10.0311720000,10.0311676800,10.0311931314
2025-12-02 18:30:35,10.0312144000,10.0311702400,10.0311931333
2025-12-02 18:30:36,10.0311816000,10.0311708267,10.0311931323
2025-12-02 18:30:38,10.0311384000,10.0311689600,10.0311931274
2025-12-02 18:30:39,10.0311584000,10.0311679467,10.0311931243
2025-12-02 18:30:41,10.0311480000,10.0311660267,10.0311931202
2025-12-02 18:30:42,10.0311584000,10.0311656000,10.0311931171
2025-12-02 18:30:44,10.0312096000,10.0311660267,10.0311931186
2025-12-02 18:30:45,10.0312120000,10.0311686933,10.0311931203
2025-12-02 18:30:46,10.0311568000,10.0311672000,10.0311931170
2025-12-02 18:30:48,10.0312064000,10.0311701333,10.0311931182
2025-12-02 18:30:50,10.0312112000,10.0311760000,10.0311931198
2025-12-02 18:30:51,10.0311920000,10.0311782933,10.0311931197
2025-12-02 18:30:53,10.0311584000,10.0311776000,10.0311931166
2025-12-02 18:30:54,10.0311640000,10.0311787733,10.0311931140
2025-12-02 18:30:56,10.0311528000,10.0311774933,10.0311931104
2025-12-02 18:30:57,10.0311880000,10.0311757333,10.0311931100
2025-12-02 18:30:59,10.0311488000,10.0311735467,10.0311931060
2025-12-02 18:31:00,10.0311464000,10.0311740800,10.0311931018
2025-12-02 18:31:01,10.0311368000,10.0311726400,10.0311930968
2025-12-02 18:31:03,10.0311616000,10.0311735467,10.0311930939
2025-12-02 18:31:05,10.0311432000,10.0311725333,10.0311930895
2025-12-02 18:31:06,10.0311592000,10.0311691733,10.0311930864
2025-12-02 18:31:08,10.0311800000,10.0311670400,10.0311930853
2025-12-02 18:31:09,10.0312032000,10.0311701333,10.0311930862
2025-12-02 18:31:11,10.0311544000,10.0311666667,10.0311930827
2025-12-02 18:31:12,10.0311536000,10.0311628267,10.0311930792
2025-12-02 18:31:14,10.0311536000,10.0311602667,10.0311930756
2025-12-02 18:31:15,10.0311664000,10.0311608000,10.0311930733
2025-12-02 18:31:17,10.0311368000,10.0311589867,10.0311930682
2025-12-02 18:31:18,10.0311680000,10.0311600000,10.0311930660
2025-12-02 18:31:19,10.0311624000,10.0311582933,10.0311930632
2025-12-02 18:31:21,10.0311320000,10.0311571733,10.0311930578
2025-12-02 18:31:23,10.0311392000,10.0311566933,10.0311930530
2025-12-02 18:31:24,10.0311872000,10.0311600533,10.0311930524
2025-12-02 18:31:26,10.0311640000,10.0311602133,10.0311930498
2025-12-02 18:31:27,10.0311592000,10.0311612800,10.0311930468
2025-12-02 18:31:29,10.0311584000,10.0311612267,10.0311930437
2025-12-02 18:31:30,10.0311464000,10.0311589867,10.0311930395
2025-12-02 18:31:32,10.0311568000,10.0311558933,10.0311930363
2025-12-02 18:31:33,10.0311584000,10.0311561600,10.0311930332
2025-12-02 18:31:34,10.0311224000,10.0311540800,10.0311930269
2025-12-02 18:31:36,10.0311712000,10.0311552533,10.0311930249
2025-12-02 18:31:38,10.0311680000,10.0311553600,10.0311930227
2025-12-02 18:31:39,10.0311792000,10.0311581867,10.0311930215
2025-12-02 18:31:41,10.0311592000,10.0311576000,10.0311930184
2025-12-02 18:31:42,10.0311712000,10.0311581867,10.0311930165
2025-12-02 18:31:44,10.0311736000,10.0311609600,10.0311930148
2025-12-02 18:31:45,10.0311464000,10.0311614400,10.0311930106
2025-12-02 18:31:47,10.0311592000,10.0311595733,10.0311930076
2025-12-02 18:31:48,10.0311760000,10.0311603733,10.0311930061
2025-12-02 18:31:50,10.0311432000,10.0311593067,10.0311930016
2025-12-02 18:31:51,10.0311688000,10.0311600000,10.0311929994
2025-12-02 18:31:52,10.0311592000,10.0311608533,10.0311929964
2025-12-02 18:31:54,10.0311712000,10.0311618133,10.0311929945
2025-12-02 18:31:56,10.0311568000,10.0311617067,10.0311929913
2025-12-02 18:31:57,10.0311784000,10.0311654400,10.0311929899
2025-12-02 18:31:59,10.0311552000,10.0311643733,10.0311929866
2025-12-02 18:32:00,10.0311968000,10.0311662933,10.0311929869
2025-12-02 18:32:02,10.0311640000,10.0311652800,10.0311929843
2025-12-02 18:32:03,10.0311416000,10.0311641067,10.0311929797
2025-12-02 18:32:04,10.0311672000,10.0311638400,10.0311929774
2025-12-02 18:32:06,10.0311920000,10.0311650667,10.0311929774
2025-12-02 18:32:08,10.0311512000,10.0311653867,10.0311929736
2025-12-02 18:32:09,10.0311464000,10.0311645333,10.0311929695
2025-12-02 18:32:11,10.0311416000,10.0311622400,10.0311929649
2025-12-02 18:32:12,10.0311536000,10.0311629333,10.0311929614
2025-12-02 18:32:14,10.0311784000,10.0311635733,10.0311929601
2025-12-02 18:32:15,10.0311584000,10.0311635200,10.0311929570
2025-12-02 18:32:17,10.0311424000,10.0311616000,10.0311929525
2025-12-02 18:32:18,10.0311632000,10.0311620267,10.0311929498
2025-12-02 18:32:20,10.0311672000,10.0311612800,10.0311929475
2025-12-02 18:32:21,10.0311464000,10.0311606933,10.0311929434
2025-12-02 18:32:23,10.0311800000,10.0311595733,10.0311929422
2025-12-02 18:32:24,10.0311760000,10.0311603733,10.0311929407
2025-12-02 18:32:25,10.0311640000,10.0311618667,10.0311929382
2025-12-02 18:32:27,10.0311760000,10.0311624533,10.0311929366
2025-12-02 18:32:29,10.0312072000,10.0311634667,10.0311929379
2025-12-02 18:32:30,10.0311880000,10.0311659200,10.0311929375
2025-12-02 18:32:32,10.0311880000,10.0311686933,10.0311929370
2025-12-02 18:32:33,10.0311600000,10.0311699200,10.0311929341
2025-12-02 18:32:35,10.0311944000,10.0311726400,10.0311929342
2025-12-02 18:32:36,10.0311944000,10.0311737067,10.0311929344
2025-12-02 18:32:38,10.0311600000,10.0311738133,10.0311929314
2025-12-02 18:32:39,10.0311688000,10.0311755733,10.0311929293
2025-12-02 18:32:41,10.0311552000,10.0311750400,10.0311929259
2025-12-02 18:32:42,10.0311432000,10.0311734400,10.0311929215
2025-12-02 18:32:44,10.0311784000,10.0311755733,10.0311929202
2025-12-02 18:32:45,10.0312008000,10.0311769600,10.0311929209
2025-12-02 18:32:47,10.0311992000,10.0311785067,10.0311929215
2025-12-02 18:32:48,10.0311568000,10.0311780267,10.0311929183
2025-12-02 18:32:50,10.0311720000,10.0311777600,10.0311929164
2025-12-02 18:32:51,10.0311664000,10.0311750400,10.0311929140
2025-12-02 18:32:53,10.0311768000,10.0311742933,10.0311929126
2025-12-02 18:32:54,10.0311968000,10.0311748800,10.0311929129
2025-12-02 18:32:56,10.0311632000,10.0311750933,10.0311929103
2025-12-02 18:32:57,10.0311472000,10.0311719467,10.0311929062
2025-12-02 18:32:58,10.0311640000,10.0311699200,10.0311929037
2025-12-02 18:33:00,10.0311536000,10.0311694933,10.0311929002
2025-12-02 18:33:02,10.0311664000,10.0311693333,10.0311928978
2025-12-02 18:33:03,10.0311528000,10.0311691733,10.0311928942
2025-12-02 18:33:05,10.0311520000,10.0311697600,10.0311928906
2025-12-02 18:33:06,10.0311624000,10.0311686933,10.0311928879
2025-12-02 18:33:08,10.0311600000,10.0311659733,10.0311928850
2025-12-02 18:33:09,10.0311616000,10.0311634667,10.0311928822
2025-12-02 18:33:11,10.0311144000,10.0311606400,10.0311928752
2025-12-02 18:33:12,10.0311448000,10.0311588267,10.0311928709
2025-12-02 18:33:13,10.0311336000,10.0311566400,10.0311928657
2025-12-02 18:33:15,10.0311376000,10.0311540267,10.0311928608
2025-12-02 18:33:17,10.0311872000,10.0311533867,10.0311928603
2025-12-02 18:33:18,10.0311280000,10.0311510400,10.0311928545
2025-12-02 18:33:20,10.0311352000,10.0311502400,10.0311928494
2025-12-02 18:33:21,10.0311592000,10.0311499200,10.0311928464
2025-12-02 18:33:23,10.0311072000,10.0311468267,10.0311928388
2025-12-02 18:33:24,10.0311352000,10.0311447467,10.0311928337
2025-12-02 18:33:26,10.0311328000,10.0311434133,10.0311928283
2025-12-02 18:33:27,10.0311424000,10.0311427733,10.0311928239
2025-12-02 18:33:29,10.0311520000,10.0311420800,10.0311928202
2025-12-02 18:33:30,10.0311344000,10.0311403733,10.0311928151
2025-12-02 18:33:31,10.0311728000,10.0311411200,10.0311928133
2025-12-02 18:33:33,10.0311304000,10.0311421867,10.0311928077
2025-12-02 18:33:35,10.0312088000,10.0311464533,10.0311928092
2025-12-02 18:33:36,10.0311576000,10.0311480533,10.0311928060
2025-12-02 18:33:38,10.0311680000,10.0311500800,10.0311928038
2025-12-02 18:33:39,10.0311624000,10.0311484267,10.0311928011
2025-12-02 18:33:41,10.0311464000,10.0311496533,10.0311927970
2025-12-02 18:33:42,10.0311616000,10.0311514133,10.0311927943
2025-12-02 18:33:44,10.0311600000,10.0311514667,10.0311927913
2025-12-02 18:33:45,10.0311736000,10.0311558933,10.0311927896
2025-12-02 18:33:46,10.0311640000,10.0311578133,10.0311927871
2025-12-02 18:33:48,10.0312088000,10.0311628800,10.0311927885
2025-12-02 18:33:50,10.0311776000,10.0311652267,10.0311927872
2025-12-02 18:33:51,10.0311736000,10.0311666667,10.0311927855
2025-12-02 18:33:53,10.0311640000,10.0311686400,10.0311927829
2025-12-02 18:33:54,10.0311712000,10.0311685333,10.0311927810
2025-12-02 18:33:56,10.0311632000,10.0311707200,10.0311927784
2025-12-02 18:33:57,10.0311960000,10.0311698667,10.0311927787
2025-12-02 18:33:59,10.0311800000,10.0311713600,10.0311927775
2025-12-02 18:34:00,10.0311864000,10.0311725867,10.0311927770
2025-12-02 18:34:02,10.0311920000,10.0311745600,10.0311927769
2025-12-02 18:34:03,10.0311880000,10.0311773333,10.0311927765
2025-12-02 18:34:04,10.0311912000,10.0311793067,10.0311927763
2025-12-02 18:34:06,10.0311816000,10.0311807467,10.0311927753
2025-12-02 18:34:08,10.0311680000,10.0311803733,10.0311927731
2025-12-02 18:34:09,10.0311520000,10.0311795733,10.0311927695
2025-12-02 18:34:11,10.0311544000,10.0311759467,10.0311927661
2025-12-02 18:34:12,10.0311528000,10.0311742933,10.0311927626
2025-12-02 18:34:14,10.0311864000,10.0311751467,10.0311927620
2025-12-02 18:34:15,10.0311240000,10.0311724800,10.0311927559
2025-12-02 18:34:17,10.0311624000,10.0311718933,10.0311927533
2025-12-02 18:34:18,10.0311640000,10.0311719467,10.0311927507
2025-12-02 18:34:20,10.0311536000,10.0311691200,10.0311927472
2025-12-02 18:34:21,10.0311824000,10.0311692800,10.0311927463
2025-12-02 18:34:23,10.0311872000,10.0311693333,10.0311927458
2025-12-02 18:34:24,10.0311432000,10.0311660800,10.0311927415
2025-12-02 18:34:26,10.0311248000,10.0311618667,10.0311927354
2025-12-02 18:34:27,10.0311480000,10.0311589867,10.0311927315
2025-12-02 18:34:29,10.0311720000,10.0311583467,10.0311927297
2025-12-02 18:34:30,10.0311576000,10.0311576533,10.0311927265
2025-12-02 18:34:32,10.0311512000,10.0311576000,10.0311927229
2025-12-02 18:34:33,10.0311536000,10.0311575467,10.0311927194
2025-12-02 18:34:35,10.0311528000,10.0311575467,10.0311927159
2025-12-02 18:34:36,10.0311544000,10.0311554133,10.0311927125
